,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,FinishedBsmtAreaSF,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,BsmtHalfBath,TotalBathBasement,FullBath,HalfBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebybuilt,agebyremodel,TotalGrBsmtSF,OA1,OA2
1153,2614,20,RL,62.0,10447,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,Plywood,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,516.0,Unf,0.0,516.0,348.0,864.0,GasA,TA,Y,SBrkr,887,0,0,887,887,1403.0,0.0,1.0,0.5,1,0,1.0,1.5,3,1,TA,5.5,6.0,5,Typ,0,NA,Attchd,1984.0,RFn,1.0,288.0,TA,TA,Y,140,0,0,0,0,0,0,NA,NA,NA,0,12,2007,WD,Normal,23,23,1751.0,1751.0,2039.0
1154,2615,20,RL,68.58035714285714,11027,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Rec,539.0,1007.0,171.0,1178.0,GasA,Gd,Y,SBrkr,1293,0,0,1293,1293,2300.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,TA,6.0,6.0,5,Typ,0,NA,Attchd,1954.0,RFn,2.0,452.0,TA,TA,Y,280,0,0,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,52,52,2471.0,2499.0,2951.0
1155,2616,20,RL,85.0,10533,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244,TA,Gd,CBlock,TA,TA,No,Rec,773.0,Unf,0.0,773.0,235.0,1008.0,GasA,TA,Y,SBrkr,1024,0,0,1024,1024,1797.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,Gd,5.0,5.0,5,Typ,2,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0,0,0,0,280,280,0,NA,NA,NA,0,8,2006,WD,Normal,50,50,2032.0,2276.0,2589.0
1156,2617,20,RL,68.58035714285714,11765,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302,TA,TA,CBlock,TA,TA,Mn,Rec,1127.0,Unf,0.0,1127.0,490.0,1617.0,GasA,Fa,Y,SBrkr,1797,0,0,1797,1797,2924.0,0.0,0.0,0.0,1,1,1.5,1.5,3,1,TA,5.5,6.0,7,Typ,1,TA,Attchd,1957.0,Unf,3.0,963.0,TA,TA,Y,0,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,49,49,3414.0,3716.0,4679.0
1157,2618,20,RL,68.58035714285714,39384,Pave,NA,IR1,Low,AllPub,CulDSac,Sev,Names,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902,TA,TA,CBlock,Gd,TA,Gd,ALQ,1110.0,Unf,0.0,1110.0,595.0,1705.0,GasA,Ex,Y,SBrkr,1390,0,0,1390,1390,2500.0,1.0,0.0,1.0,1,1,1.5,2.5,1,1,Ex,4.5,5.0,4,Min1,2,Gd,Attchd,1957.0,Unf,2.0,550.0,TA,TA,Y,0,189,0,0,0,189,0,NA,NA,NA,0,10,2006,WD,Abnorml,49,49,3095.0,3997.0,4547.0
1158,2619,20,RL,90.0,11727,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,0.0,1851.0,1851.0,GasA,Gd,Y,SBrkr,1851,0,0,1851,1851,1851.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,TA,6.0,6.0,8,Typ,1,TA,Attchd,1969.0,Fin,2.0,506.0,TA,TA,Y,0,146,0,0,0,146,0,NA,NA,NA,0,3,2006,WD,Normal,37,37,3702.0,4136.0,4642.0
1159,2620,60,RL,60.0,8238,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,700.0,Unf,0.0,700.0,113.0,813.0,GasA,Ex,Y,SBrkr,813,712,0,1525,1525,2225.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,TA,7.5,8.0,6,Typ,1,TA,Attchd,1997.0,Fin,2.0,400.0,TA,TA,Y,421,72,0,0,0,72,0,NA,NA,NA,0,5,2006,WD,Normal,9,8,2338.0,2338.0,2738.0
1160,2621,60,RL,68.58035714285714,13041,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,781.0,781.0,GasA,Gd,Y,SBrkr,781,890,0,1671,1671,1671.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,1,TA,Attchd,1995.0,Fin,2.0,423.0,TA,TA,Y,0,84,0,0,0,84,0,NA,NA,NA,0,2,2006,WD,Normal,11,11,2452.0,2452.0,2875.0
1161,2622,60,RL,54.0,9783,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,821.0,821.0,GasA,Gd,Y,SBrkr,821,955,0,1776,1776,1776.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,1,TA,BuiltIn,1996.0,Fin,2.0,443.0,TA,TA,Y,286,116,0,0,0,116,0,NA,NA,NA,0,5,2006,WD,Normal,10,10,2597.0,2597.0,3040.0
1162,2623,60,RL,50.0,13128,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1074,990,0,2064,2064,2064.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,527.0,TA,TA,Y,0,119,0,0,0,119,0,NA,NA,NA,0,1,2006,WD,Normal,1,1,3138.0,3354.0,3881.0
1163,2624,60,RL,42.0,13751,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248,Gd,TA,PConc,Gd,TA,Av,GLQ,60.0,Unf,0.0,60.0,1640.0,1700.0,GasA,Ex,Y,SBrkr,1700,512,0,2212,2212,2272.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Gd,7.5,8.0,9,Typ,1,Gd,Attchd,2006.0,Fin,3.0,773.0,TA,TA,Y,237,38,0,0,115,153,0,NA,NA,NA,0,5,2006,New,Partial,1,0,3912.0,4160.0,4933.0
1164,2625,160,RL,68.0,13108,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,CemntBd,CemntBd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,2062.0,2062.0,GasA,Ex,Y,SBrkr,2079,608,0,2687,2687,2687.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,9,Typ,0,NA,Attchd,1994.0,Fin,2.0,618.0,TA,TA,Y,168,12,0,0,0,12,0,NA,NA,NA,0,12,2006,WD,Normal,12,12,4749.0,4749.0,5367.0
1165,2626,20,RL,68.58035714285714,8076,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112,TA,TA,PConc,Gd,TA,No,GLQ,705.0,Unf,0.0,705.0,455.0,1160.0,GasA,Gd,Y,SBrkr,1169,0,0,1169,1169,1874.0,0.0,1.0,0.5,2,0,2.0,2.5,3,1,TA,6.5,7.0,6,Typ,1,TA,Attchd,1993.0,Fin,2.0,402.0,TA,TA,Y,0,26,0,0,144,170,0,NA,MnPrv,NA,0,7,2006,WD,Normal,13,12,2329.0,2441.0,2843.0
1166,2627,120,RL,30.0,3701,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1191.0,1191.0,GasA,TA,Y,SBrkr,1204,0,0,1204,1204,1204.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,TA,5.0,5.0,5,Typ,0,NA,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,120,70,0,0,0,70,0,NA,NA,NA,0,8,2006,WD,Normal,19,19,2395.0,2395.0,2856.0
1167,2628,60,RL,59.0,16023,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,600,Gd,Ex,PConc,Ex,TA,Gd,GLQ,1218.0,Unf,0.0,1218.0,180.0,1398.0,GasA,Ex,Y,SBrkr,1414,1384,0,2798,2798,4016.0,1.0,0.0,1.0,3,1,3.5,4.5,3,1,Ex,8.5,9.0,11,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,670.0,TA,TA,Y,182,37,0,0,0,37,0,NA,NA,NA,0,3,2006,New,Partial,1,0,4196.0,4796.0,5466.0
1168,2629,60,RL,60.0,18062,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,CemntBd,CemntBd,BrkFace,662,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,0.0,1528.0,1528.0,GasA,Ex,Y,SBrkr,1528,1862,0,3390,3390,3390.0,0.0,0.0,0.0,3,1,3.5,3.5,5,1,Ex,9.5,10.0,10,Typ,1,Ex,BuiltIn,2006.0,Fin,3.0,758.0,TA,TA,Y,204,34,0,0,0,34,0,NA,NA,NA,0,9,2006,New,Partial,0,0,4918.0,5580.0,6338.0
1169,2630,60,RL,63.0,12292,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,184,Gd,TA,PConc,Ex,Gd,Gd,GLQ,205.0,Unf,0.0,205.0,889.0,1094.0,GasA,Ex,Y,SBrkr,1102,1371,0,2473,2473,2678.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,11,Typ,1,Gd,BuiltIn,2006.0,Fin,3.0,675.0,TA,TA,Y,246,39,0,0,0,39,0,NA,NA,NA,0,7,2006,New,Partial,0,0,3567.0,3751.0,4426.0
1170,2631,60,RL,82.0,16052,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734,Ex,TA,PConc,Ex,TA,No,GLQ,1206.0,Unf,0.0,1206.0,644.0,1850.0,GasA,Ex,Y,SBrkr,1850,848,0,2698,2698,3904.0,1.0,0.0,1.0,2,1,2.5,3.5,4,1,Ex,8.5,9.0,11,Typ,1,Gd,Attchd,2006.0,RFn,3.0,736.0,TA,TA,Y,250,0,0,0,0,0,0,NA,NA,NA,0,7,2006,New,Partial,0,0,4548.0,5282.0,6018.0
1171,2632,60,RL,92.0,15922,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,550,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,0.0,1390.0,1390.0,GasA,Ex,Y,SBrkr,1390,1405,0,2795,2795,2795.0,0.0,0.0,0.0,3,1,3.5,3.5,4,1,Ex,8.5,9.0,10,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,660.0,TA,TA,Y,272,102,0,0,0,102,0,NA,NA,NA,0,1,2006,New,Partial,1,0,4185.0,4735.0,5395.0
1172,2633,120,RL,60.0,8147,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,230,Gd,TA,PConc,Ex,TA,Gd,GLQ,1191.0,Unf,0.0,1191.0,523.0,1714.0,GasA,Ex,Y,SBrkr,1714,0,0,1714,1714,2905.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,517.0,TA,TA,Y,156,55,0,0,0,55,0,NA,NA,NA,0,8,2006,WD,Normal,1,1,3428.0,3658.0,4175.0
1173,2634,20,RL,90.0,18261,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,420,Ex,TA,PConc,Ex,TA,Gd,GLQ,1416.0,Unf,0.0,1416.0,494.0,1910.0,GasA,Ex,Y,SBrkr,2000,0,0,2000,2000,3416.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Ex,7.5,8.0,8,Typ,2,Gd,Attchd,2005.0,Unf,3.0,722.0,TA,TA,Y,351,102,0,0,123,225,0,NA,NA,NA,0,9,2006,WD,Normal,1,1,3910.0,4330.0,5052.0
1174,2635,85,RL,68.58035714285714,10464,Pave,NA,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,1980,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,130,TA,TA,CBlock,Gd,TA,Av,GLQ,850.0,Unf,0.0,850.0,138.0,988.0,GasA,TA,Y,SBrkr,1102,0,0,1102,1102,1952.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,TA,5.0,5.0,5,Typ,1,TA,Attchd,1980.0,RFn,2.0,582.0,TA,TA,Y,140,22,0,0,0,22,0,NA,NA,NA,0,6,2006,WD,Normal,26,26,2090.0,2220.0,2802.0
1175,2636,60,RL,81.0,10530,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,68,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0,945.0,945.0,GasA,TA,Y,SBrkr,945,912,0,1857,1857,1857.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,TA,7.5,8.0,8,Typ,1,TA,Attchd,1978.0,RFn,2.0,482.0,TA,TA,Y,400,105,0,0,0,105,0,NA,GdPrv,NA,0,7,2006,WD,Normal,28,28,2802.0,2870.0,3352.0
1176,2637,85,RL,68.58035714285714,9927,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,5,1976,1976,Gable,CompShg,VinylSd,WdShing,Stone,252,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1005.0,Unf,0.0,1005.0,42.0,1047.0,GasA,TA,Y,SBrkr,1083,0,0,1083,1083,2088.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,TA,5.0,5.0,5,Typ,1,Fa,Attchd,1976.0,RFn,2.0,596.0,TA,TA,Y,444,0,40,0,0,40,0,NA,NA,NA,0,7,2006,WD,Normal,30,30,2130.0,2382.0,2978.0
1177,2638,60,FV,75.0,9512,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,ALQ,788.0,Unf,0.0,788.0,172.0,960.0,GasA,Ex,Y,SBrkr,960,1358,0,2318,2318,3106.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Gd,7.5,8.0,8,Typ,1,Ex,BuiltIn,2005.0,Fin,2.0,541.0,TA,TA,Y,0,246,0,0,0,246,0,NA,NA,NA,0,6,2006,New,Partial,1,0,3278.0,3278.0,3819.0
1178,2639,80,RL,81.0,10530,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1975,2000,Gable,CompShg,Plywood,Plywood,BrkFace,248,TA,TA,CBlock,TA,Fa,No,ALQ,548.0,Unf,0.0,548.0,127.0,675.0,GasA,TA,Y,SBrkr,1109,766,0,1875,1875,2423.0,0.0,0.0,0.0,3,0,3.0,3.0,3,1,Gd,7.0,7.0,8,Typ,1,TA,Attchd,1975.0,RFn,2.0,485.0,TA,TA,Y,48,28,0,0,0,28,0,NA,NA,NA,0,6,2006,WD,Normal,31,6,2550.0,2798.0,3283.0
1179,2640,20,RL,80.0,10000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Gable,CompShg,HdBoard,Plywood,BrkFace,176,TA,TA,CBlock,TA,TA,No,ALQ,755.0,Unf,0.0,755.0,348.0,1103.0,GasA,TA,Y,SBrkr,1103,0,0,1103,1103,1858.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,TA,6.0,6.0,6,Typ,0,NA,Attchd,1974.0,Unf,2.0,462.0,TA,TA,Y,295,84,0,0,0,84,0,NA,GdWo,NA,0,6,2006,WD,Normal,32,32,2206.0,2382.0,2844.0
1180,2641,20,RL,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Rec,20.0,LwQ,620.0,640.0,224.0,864.0,GasA,TA,Y,SBrkr,874,0,0,874,874,1514.0,0.0,1.0,0.5,1,0,1.0,1.5,3,1,TA,5.5,6.0,5,Typ,0,NA,Detchd,1995.0,Unf,2.0,576.0,TA,TA,Y,63,0,0,0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,35,35,1738.0,1738.0,2314.0
1181,2642,120,RH,26.0,8773,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,Names,Norm,Norm,TwnhsE,1Story,6,5,2002,2002,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,951.0,Unf,0.0,951.0,536.0,1487.0,GasA,Ex,Y,SBrkr,1419,0,0,1419,1419,2370.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,4,Typ,0,NA,Attchd,2002.0,Fin,2.0,543.0,TA,TA,Y,196,68,0,0,0,68,0,NA,NA,NA,0,9,2006,WD,Normal,4,4,2906.0,2906.0,3449.0
1182,2643,160,RM,24.0,2760,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,514,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0,525.0,525.0,GasA,TA,Y,SBrkr,525,567,0,1092,1092,1092.0,0.0,0.0,0.0,1,1,1.5,1.5,3,1,TA,5.5,6.0,6,Typ,0,NA,Detchd,1973.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,0,NA,NA,NA,0,12,2006,WD,Normal,33,33,1617.0,2131.0,2571.0
1183,2644,160,RM,24.0,2160,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,TA,TA,CBlock,TA,TA,No,LwQ,402.0,Unf,0.0,402.0,363.0,765.0,GasA,Gd,Y,SBrkr,765,600,0,1365,1365,1767.0,0.0,0.0,0.0,1,1,1.5,1.5,3,1,Gd,5.5,6.0,7,Min1,1,Fa,Attchd,1973.0,Unf,2.0,440.0,TA,TA,Y,0,36,0,0,0,36,0,NA,NA,NA,0,6,2006,WD,Normal,33,33,2130.0,2330.0,2770.0
1184,2645,160,RM,21.0,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsI,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,380,TA,TA,CBlock,TA,TA,No,ALQ,282.0,Unf,0.0,282.0,212.0,494.0,GasA,Ex,Y,SBrkr,494,536,0,1030,1030,1312.0,0.0,0.0,0.0,1,1,1.5,1.5,3,1,TA,5.5,6.0,6,Typ,0,NA,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,34,34,1524.0,1904.0,2168.0
1185,2646,160,RM,21.0,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsI,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,504,TA,TA,CBlock,TA,TA,No,ALQ,276.0,Unf,0.0,276.0,207.0,483.0,GasA,TA,Y,SBrkr,483,465,0,948,948,1224.0,0.0,0.0,0.0,1,1,1.5,1.5,2,1,TA,4.5,5.0,5,Typ,0,NA,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,34,34,1431.0,1935.0,2199.0
1186,2647,160,RM,21.0,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsI,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,504,TA,TA,CBlock,TA,TA,No,BLQ,382.0,Unf,0.0,382.0,143.0,525.0,GasA,Gd,Y,SBrkr,525,567,0,1092,1092,1474.0,0.0,0.0,0.0,1,1,1.5,1.5,3,1,TA,5.5,6.0,6,Typ,0,NA,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,352,0,0,0,0,0,0,NA,GdPrv,NA,0,10,2006,WD,Normal,34,34,1617.0,2121.0,2385.0
1187,2648,120,RL,53.0,4043,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,727.0,BLQ,156.0,883.0,186.0,1069.0,GasA,Gd,Y,SBrkr,1069,0,0,1069,1069,1952.0,0.0,1.0,0.5,2,0,2.0,2.5,2,1,TA,5.5,6.0,4,Typ,1,Po,Attchd,1975.0,RFn,2.0,440.0,TA,TA,Y,0,55,0,0,225,280,0,NA,NA,NA,0,7,2006,WD,Normal,31,31,2138.0,2138.0,2578.0
1188,2649,20,RL,65.0,7514,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,7,1967,1975,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Mn,ALQ,373.0,Rec,108.0,481.0,462.0,943.0,GasA,TA,Y,SBrkr,1387,0,0,1387,1387,1868.0,1.0,0.0,1.0,1,0,1.0,2.0,3,1,TA,6.0,6.0,6,Typ,1,TA,Attchd,1974.0,RFn,1.0,300.0,TA,TA,Y,0,0,240,0,0,240,0,NA,NA,NA,0,9,2006,WD,Normal,39,31,2330.0,2330.0,2630.0
1189,2650,120,RL,24.0,2280,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsI,1Story,7,7,1976,1976,Gable,CompShg,Plywood,BrkComm,None,0,TA,TA,CBlock,TA,TA,No,ALQ,120.0,BLQ,492.0,612.0,443.0,1055.0,GasA,TA,Y,SBrkr,1055,0,0,1055,1055,1667.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,TA,6.0,6.0,4,Typ,0,NA,Attchd,1976.0,Unf,1.0,319.0,TA,TA,Y,0,29,0,0,0,29,0,NA,NA,NA,0,4,2006,WD,Normal,30,30,2110.0,2110.0,2429.0
1190,2651,160,RL,24.0,2179,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsI,2Story,6,5,1976,1976,Gable,CompShg,Plywood,BrkComm,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,70.0,Unf,0.0,70.0,785.0,855.0,GasA,Gd,Y,SBrkr,855,601,0,1456,1456,1526.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,6,Typ,1,TA,Attchd,1976.0,RFn,2.0,460.0,TA,TA,Y,0,28,0,0,0,28,0,NA,NA,NA,0,7,2006,WD,Normal,30,30,2311.0,2311.0,2771.0
1191,2652,60,RL,72.0,16387,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,215,Gd,TA,PConc,Ex,Gd,No,GLQ,1369.0,Unf,0.0,1369.0,369.0,1738.0,GasA,Gd,Y,SBrkr,1738,851,0,2589,2589,3958.0,1.0,0.0,1.0,2,1,2.5,3.5,4,1,Ex,8.5,9.0,11,Typ,1,Gd,Attchd,2006.0,RFn,3.0,831.0,TA,TA,Y,0,0,0,0,0,0,0,NA,NA,NA,0,8,2006,New,Partial,0,0,4327.0,4542.0,5373.0
1192,2653,20,RL,110.0,16163,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,232,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.0,1618.0,1618.0,GasA,Ex,Y,SBrkr,1618,0,0,1618,1618,1618.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5.0,6,Typ,1,Gd,Attchd,2004.0,Fin,3.0,880.0,TA,TA,Y,0,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,2,2,3236.0,3468.0,4348.0
